,id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,outcome_id,outcome_name,counterpress,under_pressure,dribble_overrun,pass_cross,pass_cut_back,off_camera,out,aerial_won,pass_switch,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,technique_id,technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,end_z,shot_key_pass_id,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,substitution_replacement_id,substitution_replacement_name,shot_first_time,shot_one_on_one,pass_deflected,pass_goal_assist,pass_no_touch,block_offensive,block_deflection,injury_stoppage_in_chain,block_save_block,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,shot_deflected,shot_open_goal,ball_recovery_offensive,pass_miscommunication,player_off_permanent,dribble_no_touch,foul_committed_penalty,foul_won_penalty,shot_follows_dribble,shot_redirect
1313,f4364891-fa8d-40e4-b3cd-12345d9e9c09,1192,1,00:38:56,38,56,86,0.377357,3817885,16,Shot,7287,Mumbai City,7,From Goal Kick,7287,Mumbai City,,159765.0,Cássio Gabriel Vilela Ferreira,15.0,Left Center Midfield,,,,,,,102.5,29.7,40.0,Right Foot,87.0,Open Play,81.2875,23.035000000000004,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.026418354,,7f4aaac9-1e5c-4f77-bbe6-85cf938934eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,63334d4b-b2cd-4290-b06f-3addf373ec07,1253,1,00:40:17,40,17,87,0.073972,3817885,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,166425.0,Naorem Mahesh Singh,12.0,Right Midfield,,,,,,,107.6,51.1,38.0,Left Foot,87.0,Open Play,92.75,44.54,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.034745626,,c5d83f14-bef0-4f96-9be0-d5db91bde5ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,d6b3a61b-43b4-485d-9bbe-e5d10b0f0cdd,1346,1,00:43:13,43,13,94,1.150998,3817885,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,190483.0,Francisco José Sota Bernard,24.0,Left Center Forward,,,,,,,120.0,38.0,40.0,Right Foot,87.0,Open Play,78.75,30.939999999999998,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.0261829,3.9,7a3d73fd-c5ae-4dd7-8039-89e9cd20a25b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,e4631d80-de6d-44f1-8b76-08e473a62042,1477,2,00:00:16,45,16,105,1.081973,3817885,16,Shot,7287,Mumbai City,4,From Throw In,7286,East Bengal,,166425.0,Naorem Mahesh Singh,17.0,Right Wing,,,,,,,116.5,43.5,38.0,Left Foot,87.0,Open Play,90.9125,47.685,100.0,Saved,,1.0,,,,,,,,,,,93.0,Normal,,,0.037033673,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,00f0567a-a9d1-44c3-adab-a2b764900796,1521,2,00:01:04,46,4,120,0.715593,3817885,16,Shot,7287,Mumbai City,1,Regular Play,7287,Mumbai City,,124902.0,Bipin Singh Thounajam,17.0,Right Wing,,,,,,,114.0,42.3,37.0,Head,87.0,Open Play,97.825,41.82000000000001,101.0,Wayward,,,,,,,,,,,,,93.0,Normal,,,0.050074685,,1cb86772-fa83-4b61-812b-0c4e1e3c5031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,20a745e3-76fc-4141-ac98-a838d1ca17a0,1524,2,00:01:05,46,5,120,0.672329,3817885,16,Shot,7287,Mumbai City,1,Regular Play,7287,Mumbai City,,8038.0,Igor Angulo Albóniga,23.0,Center Forward,,,,,,,120.0,46.1,38.0,Left Foot,87.0,Open Play,101.9375,33.404999999999994,98.0,Off T,,,,,,,,,,,,,91.0,Half Volley,,,0.5822592,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1319,c9b002ca-de65-4d8f-b019-ff192b15ff0d,1662,2,00:05:35,50,35,129,0.972986,3817885,16,Shot,7287,Mumbai City,1,Regular Play,7287,Mumbai City,,124902.0,Bipin Singh Thounajam,17.0,Right Wing,,,,,,,120.0,43.1,38.0,Left Foot,87.0,Open Play,88.55,43.010000000000005,97.0,Goal,,,,,,,,,,,,,93.0,Normal,,,0.049838495,0.2,f1f936ea-3694-4aea-b93b-92b95c15df8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,93bea157-c801-4462-890b-7724eec85477,1835,2,00:11:42,56,42,141,0.612616,3817885,16,Shot,7287,Mumbai City,4,From Throw In,7287,Mumbai City,,159765.0,Cássio Gabriel Vilela Ferreira,15.0,Left Center Midfield,,,,,,,111.5,34.0,40.0,Right Foot,87.0,Open Play,88.1125,18.360000000000003,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.013511998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,71978f24-4398-4e66-92fe-f8ae50598892,1841,2,00:11:47,56,47,141,1.339213,3817885,16,Shot,7287,Mumbai City,4,From Throw In,7287,Mumbai City,,124747.0,Rahul Bheke,2.0,Right Back,,,,,,,120.0,45.9,40.0,Right Foot,87.0,Open Play,79.0125,43.435,98.0,Off T,,1.0,,,,,,,,,,,93.0,Normal,,,0.020598577,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,227dd71d-2136-4d1e-bbc2-7de5ede9b9fa,1976,2,00:15:39,60,39,148,1.278312,3817885,16,Shot,7286,East Bengal,2,From Corner,7286,East Bengal,,32945.0,Franjo Prce,5.0,Left Center Back,,,,,,,120.0,34.7,37.0,Head,87.0,Open Play,96.425,33.15,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.05727601,1.1,aa651556-761d-46e3-9586-0cc6c976b00b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,c9cf2fe1-a4b7-4250-a91c-8d6cfa15de4d,2036,2,00:17:55,62,55,150,1.576464,3817885,16,Shot,7287,Mumbai City,4,From Throw In,7287,Mumbai City,,159765.0,Cássio Gabriel Vilela Ferreira,15.0,Left Center Midfield,,,,,,,117.3,41.6,37.0,Head,87.0,Open Play,95.025,28.985000000000003,101.0,Wayward,,,,,,,,,,,,,93.0,Normal,,,0.04396742,,f7526965-553d-4436-a82f-5b8b2c67ee8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,4f2d193e-6378-4c2e-9362-db8cc9e374e7,2167,2,00:21:32,66,32,157,0.258365,3817885,16,Shot,7287,Mumbai City,2,From Corner,7287,Mumbai City,,192018.0,Diego Maurício Machado de Brito,23.0,Center Forward,,,,,,,114.5,39.8,37.0,Head,87.0,Open Play,97.5625,33.83,96.0,Blocked,,1.0,,,,,,True,,,,,93.0,Normal,,,0.08700565,,c4297d80-7de1-4206-952f-f946464bb429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,eb4fde08-46b4-4e83-8060-a3be8162bb6a,2338,2,00:25:06,70,6,162,1.118086,3817885,16,Shot,7287,Mumbai City,1,Regular Play,7286,East Bengal,,190483.0,Francisco José Sota Bernard,19.0,Center Attacking Midfield,,,,,,,118.6,42.3,40.0,Right Foot,87.0,Open Play,84.6125,40.629999999999995,100.0,Saved,,1.0,,,,,,,,,,,93.0,Normal,,,0.03792085,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,4280214e-35cb-47c9-8d63-cf8f30ea193b,2504,2,00:34:07,79,7,175,0.341119,3817885,16,Shot,7286,East Bengal,2,From Corner,7286,East Bengal,,32945.0,Franjo Prce,5.0,Left Center Back,,,,,,,111.6,46.6,40.0,Right Foot,87.0,Open Play,97.3875,40.46,101.0,Wayward,,,,,,,,,,,,,91.0,Half Volley,,,0.0787467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,d2ea0490-fb75-4a5c-82aa-567fb3fb3621,2509,2,00:34:09,79,9,175,0.325234,3817885,16,Shot,7286,East Bengal,2,From Corner,7286,East Bengal,,166424.0,Raju Eknath Gaikwad,6.0,Left Back,,,,,,,119.3,38.0,40.0,Right Foot,87.0,Open Play,101.5875,31.875,100.0,Saved,,,,,,,,,,,,,94.0,Overhead Kick,,,0.31946182,1.8,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1328,99dca074-69f5-47d9-86b1-f508be8798eb,2513,2,00:34:11,79,11,175,0.655079,3817885,16,Shot,7286,East Bengal,2,From Corner,7286,East Bengal,,190483.0,Francisco José Sota Bernard,19.0,Center Attacking Midfield,,,,,,,120.0,42.0,40.0,Right Foot,87.0,Open Play,99.4,28.389999999999997,98.0,Off T,,,,,,,,,,,,,95.0,Volley,,,0.18455386,3.8,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1329,80df1246-afd6-4682-b8e4-4baff2a63b02,2583,2,00:37:39,82,39,181,0.906837,3817885,16,Shot,7286,East Bengal,1,Regular Play,7287,Mumbai City,,159765.0,Cássio Gabriel Vilela Ferreira,15.0,Left Center Midfield,,,,,,,120.0,39.6,40.0,Right Foot,87.0,Open Play,89.6,28.560000000000002,98.0,Off T,,,,,,,,,,,,,92.0,Lob,,,0.32990283,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,86766ee6-99b2-4a19-a73f-1a54866473c1,2746,2,00:41:24,86,24,189,0.143655,3817885,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,190483.0,Francisco José Sota Bernard,19.0,Center Attacking Midfield,,,,,,,95.6,33.5,40.0,Right Foot,87.0,Open Play,81.8125,28.389999999999997,96.0,Blocked,,,,,,,,,,,,,91.0,Half Volley,,,0.017998341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,6fb42a93-5c8f-47c7-a02d-1de772c8ffe4,2811,2,00:43:59,88,59,191,1.715161,3817885,16,Shot,7286,East Bengal,2,From Corner,7286,East Bengal,,161094.0,Mohammed Rafique,2.0,Right Back,,,,,,,120.0,50.4,40.0,Right Foot,87.0,Open Play,83.65,38.675,98.0,Off T,,,,,,,,,,,,,95.0,Volley,,,0.02431169,1.0,ff352e7c-6090-476d-ae87-d0d3f1fa005d,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1332,11567a4d-e50e-4db0-86f8-0fec42e005e3,684,1,00:18:38,18,38,38,0.855013,3817878,16,Shot,7289,Hyderabad,4,From Throw In,7289,Hyderabad,,166022.0,Aniket Anil Jadhav,21.0,Left Wing,,,,,,,119.2,37.5,37.0,Head,87.0,Open Play,94.5875,30.770000000000003,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.08275616,1.2,c9d0d174-721a-4c11-936b-d23ac91a61a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,a47ba0f3-2f9b-47d9-b537-b66652776708,704,1,00:20:20,20,20,42,0.051778,3817878,16,Shot,7289,Hyderabad,2,From Corner,7289,Hyderabad,,124903.0,Akash Mishra,6.0,Left Back,,,,,,,113.1,36.9,40.0,Right Foot,87.0,Open Play,97.5625,31.110000000000003,96.0,Blocked,,,,,,,,,,,,,91.0,Half Volley,,,0.09792782,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1334,3835b866-7425-483f-be19-2a4ca1593f04,710,1,00:20:45,20,45,43,0.356997,3817878,16,Shot,7289,Hyderabad,2,From Corner,7289,Hyderabad,,26186.0,Bartholomew Owogbalor Ogbeche,19.0,Center Attacking Midfield,,,,,,,120.0,37.5,37.0,Head,87.0,Open Play,96.95,33.15,97.0,Goal,,1.0,,,,,,True,,,,,93.0,Normal,,,0.060469557,1.1,8ec9b738-1c66-4a8f-aa09-f19b4ab573b7,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1335,a2396670-95fc-4805-ad78-a80f779e1999,807,1,00:24:00,24,0,51,1.819597,3817878,16,Shot,7289,Hyderabad,3,From Free Kick,7289,Hyderabad,,166022.0,Aniket Anil Jadhav,21.0,Left Wing,,,,,,,120.0,45.5,40.0,Right Foot,87.0,Open Play,82.8625,19.380000000000003,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.0098064225,2.4,fee428b2-c9f0-4ed9-a51e-8fe961965349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,f8b920cd-8fbd-446d-be29-66ddd8ffc1ae,906,1,00:27:01,27,1,60,0.645193,3817878,16,Shot,7289,Hyderabad,6,From Counter,7289,Hyderabad,,26186.0,Bartholomew Owogbalor Ogbeche,19.0,Center Attacking Midfield,,,,,,,120.0,36.6,40.0,Right Foot,87.0,Open Play,93.0125,24.48,98.0,Off T,,1.0,,,,,,,,,,,93.0,Normal,,,0.096051365,5.9,deba5ea1-ae2f-4e0d-bf8a-a6718cb716c2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1337,35c70776-0e21-4711-9fd4-9abe5e61f815,1044,1,00:34:01,34,1,73,2.094955,3817878,16,Shot,7286,East Bengal,3,From Free Kick,7286,East Bengal,,161109.0,Sourav Das,11.0,Left Defensive Midfield,,,,,,,114.6,39.9,40.0,Right Foot,87.0,Open Play,81.2875,30.26,101.0,Wayward,,,,,,,,,,,,,95.0,Volley,,,0.017469449,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1338,93ae57c0-d992-4878-9039-550ad76a8f4d,1076,1,00:34:48,34,48,73,0.410456,3817878,16,Shot,7286,East Bengal,3,From Free Kick,7286,East Bengal,,166425.0,Naorem Mahesh Singh,12.0,Right Midfield,,,,,,,104.3,47.8,38.0,Left Foot,87.0,Open Play,83.0375,46.325,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.022825655,,f19458d3-41f4-4b2a-816c-9ff168e2ada4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,8dafbdf5-aed9-497d-bcea-9250a3888816,1136,1,00:36:27,36,27,76,2.082389,3817878,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,161111.0,Antonio Perošević,16.0,Left Midfield,,,,,,,120.0,46.3,38.0,Left Foot,87.0,Open Play,72.1,37.910000000000004,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.007904662,0.1,9ace4fbc-d633-42d7-b5f9-50b4009dc65d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,33bfa2f6-4d37-422e-a148-ed2049e77f0d,1188,1,00:38:44,38,44,80,0.566901,3817878,16,Shot,7286,East Bengal,3,From Free Kick,7286,East Bengal,,161114.0,Thongkhosiem Haokip,22.0,Right Center Forward,,,,,,,119.3,37.8,37.0,Head,87.0,Open Play,98.0875,28.985000000000003,100.0,Saved,,1.0,,,,,,True,,,,,93.0,Normal,,,0.06422926,0.3,2659cb01-4a1d-44ae-adaf-e70d8a9518df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,bca6d379-7e98-4f3b-b9f3-01736b4f6ced,1191,1,00:38:46,38,46,80,0.434592,3817878,16,Shot,7286,East Bengal,3,From Free Kick,7286,East Bengal,,161111.0,Antonio Perošević,16.0,Left Midfield,,,,,,,119.6,41.5,38.0,Left Foot,87.0,Open Play,98.4375,29.495000000000005,96.0,Blocked,,,,,,,,,,,,,95.0,Volley,,,0.082004175,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1342,37cbb74a-f75b-4acb-8074-aaf6db7af4c2,1208,1,00:39:03,39,3,81,0.683756,3817878,16,Shot,7289,Hyderabad,6,From Counter,7289,Hyderabad,,166022.0,Aniket Anil Jadhav,21.0,Left Wing,,,,,,,120.0,42.3,40.0,Right Foot,87.0,Open Play,93.275,25.755000000000003,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.079830006,5.7,a9854a1b-9197-4d5a-90f3-d9ffbdbb869a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,cf5ccd9d-e47e-4771-999f-4cbbb201738c,1226,1,00:39:53,39,53,83,2.960503,3817878,16,Shot,7289,Hyderabad,6,From Counter,7289,Hyderabad,,166022.0,Aniket Anil Jadhav,21.0,Left Wing,,,,,,,120.0,59.1,38.0,Left Foot,87.0,Open Play,95.2875,24.735000000000003,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.11406229,0.1,8876e68d-8a70-4831-acbe-e4a803bd614a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,7fb8a6fa-a2fc-4236-a784-f2df07507455,1359,1,00:43:39,43,39,93,0.122049,3817878,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,161111.0,Antonio Perošević,16.0,Left Midfield,,,,,,,100.6,42.8,38.0,Left Foot,87.0,Open Play,86.5375,36.720000000000006,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.031118745,,21dcae9d-dc8c-48e0-ba46-da9ce546bcde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,382b927f-d519-4de0-a28e-131df617ffe3,1378,1,00:43:53,43,53,93,0.58556,3817878,16,Shot,7286,East Bengal,1,Regular Play,7289,Hyderabad,,26186.0,Bartholomew Owogbalor Ogbeche,19.0,Center Attacking Midfield,,,,,,,120.0,39.2,38.0,Left Foot,87.0,Open Play,100.3625,30.429999999999996,97.0,Goal,,,,,,,,,,,,,93.0,Normal,,,0.93904257,0.0,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,
1347,e32dd87c-72a9-453c-8d2b-45507d173cc4,1420,1,00:45:58,45,58,97,1.283802,3817878,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,166022.0,Aniket Anil Jadhav,21.0,Left Wing,,,,,,,120.0,43.3,40.0,Right Foot,87.0,Open Play,94.0625,20.825,97.0,Goal,,,,,,,,,,,,,93.0,Normal,,,0.04920249,0.2,6cfd6ed6-ef06-498d-ab60-b15cb2f704ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,2da9a002-9840-455d-82b4-004dc6e71761,1563,2,00:03:01,48,1,105,1.628624,3817878,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,161111.0,Antonio Perošević,16.0,Left Midfield,,,,,,,120.0,46.6,38.0,Left Foot,87.0,Open Play,84.9625,53.720000000000006,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.008032454,1.1,56375372-f0fb-4dd6-a7b3-618dc5dfe1ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,5270107b-9779-4048-a743-0ffe4a89a91f,1606,2,00:04:09,49,9,108,0.811257,3817878,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,166022.0,Aniket Anil Jadhav,21.0,Left Wing,,,,,,,117.6,36.7,40.0,Right Foot,87.0,Open Play,95.725,22.78,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.08639297,0.5,894796ab-f63a-41ff-947e-0eab73452e12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,e9fd2053-aef4-4198-880a-0cd5eca602c0,1868,2,00:11:39,56,39,123,1.036046,3817878,16,Shot,7286,East Bengal,4,From Throw In,7286,East Bengal,,166425.0,Naorem Mahesh Singh,13.0,Right Center Midfield,,,,,,,118.1,40.8,38.0,Left Foot,87.0,Open Play,85.6625,42.075,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.044071615,0.2,d622bfa8-0f2e-40ca-be26-4d84dc3ae98e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,57a00043-e8da-42b9-a3d8-7ffc7ec1b90f,1956,2,00:14:05,59,5,129,0.451515,3817878,16,Shot,7286,East Bengal,4,From Throw In,7286,East Bengal,,80416.0,Darren Sidoel,10.0,Center Defensive Midfield,,,,,,,104.5,37.6,40.0,Right Foot,87.0,Open Play,80.9375,31.110000000000003,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.033974297,,b37f3611-b705-41dc-a255-61ac58fee75a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,8b9e76ac-318e-4230-8ef7-6bf3d71075ba,1972,2,00:15:28,60,28,131,0.509251,3817878,16,Shot,7289,Hyderabad,7,From Goal Kick,7289,Hyderabad,,41858.0,Javier Siverio Toro,23.0,Center Forward,,,,,,,120.0,45.2,40.0,Right Foot,87.0,Open Play,93.8875,38.335,98.0,Off T,,,,,,,,,,,,,91.0,Half Volley,,,0.33669037,2.3,696d529c-5431-41a3-a139-44b3342bf951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,27dc8de7-1c2b-435c-9ea7-2648220f1b9d,2397,2,00:28:33,73,33,158,0.207913,3817878,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,41858.0,Javier Siverio Toro,23.0,Center Forward,,,,,,,111.4,33.6,40.0,Right Foot,87.0,Open Play,95.6375,27.795000000000005,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.1017364,,7e706a5d-5ffc-4abe-9ad3-366ddebbade7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,aeb9dbf1-36c1-4e87-9001-4bc548be0fef,2401,2,00:28:35,73,35,158,0.869413,3817878,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,26186.0,Bartholomew Owogbalor Ogbeche,19.0,Center Attacking Midfield,,,,,,,120.0,37.2,40.0,Right Foot,87.0,Open Play,90.125,26.52,97.0,Goal,,,,,,,,,,,,,93.0,Normal,,,0.056081865,1.3,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1355,3f3d9570-5ca0-4e1b-9033-b1f84b90fa83,2454,2,00:31:23,76,23,160,0.648815,3817878,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,41858.0,Javier Siverio Toro,23.0,Center Forward,,,,,,,117.4,43.2,40.0,Right Foot,87.0,Open Play,95.725,43.010000000000005,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.03714589,1.5,bde4c190-5baa-44fb-9d04-61b18771c190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,333b26e1-0386-432b-9f63-cbe7174b8eff,2504,2,00:32:38,77,38,163,0.870386,3817878,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,26186.0,Bartholomew Owogbalor Ogbeche,19.0,Center Attacking Midfield,,,,,,,120.0,38.6,40.0,Right Foot,87.0,Open Play,92.1375,28.135,98.0,Off T,,,,,,,,,,,,,91.0,Half Volley,,,0.07690706,5.3,362b94a6-db4a-45d7-ba84-81cb39f8cc18,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1357,bbda2849-b9f2-41d7-9afc-9a9d83bff8b5,2614,2,00:36:22,81,22,168,0.580679,3817878,16,Shot,7289,Hyderabad,6,From Counter,7289,Hyderabad,,33419.0,Joel Joseph Chianese,21.0,Left Wing,,,,,,,108.3,31.5,40.0,Right Foot,87.0,Open Play,91.0875,23.205000000000002,96.0,Blocked,,1.0,,,,,,,,,,,93.0,Normal,,,0.0494732,,c4becae2-e1e8-4c47-8f60-098ee2a8b45c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,d393deb4-00f5-45b9-953d-7029864df3d6,2635,2,00:37:11,82,11,169,1.694999,3817878,16,Shot,7289,Hyderabad,3,From Free Kick,7289,Hyderabad,,41858.0,Javier Siverio Toro,23.0,Center Forward,,,,,,,120.0,46.2,37.0,Head,87.0,Open Play,93.975,30.685000000000002,98.0,Off T,,1.0,,,,,,True,,,,,93.0,Normal,,,0.032513477,2.7,1e59a555-5b8f-454d-a6aa-65d87e9582e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,3cad680d-654d-456e-9fdc-f633cd555ab7,2832,2,00:43:29,88,29,178,1.687342,3817878,16,Shot,7286,East Bengal,7,From Goal Kick,7286,East Bengal,,161110.0,Lalrinliana Hnamte,17.0,Right Wing,,,,,,,120.0,35.3,38.0,Left Foot,87.0,Open Play,97.0375,22.610000000000003,98.0,Off T,,,,,,,,,,,,,95.0,Volley,,,0.038657464,4.8,94121465-ac5a-40e9-8fce-294067159609,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1360,d157b5f3-0f6c-43b3-9793-e983c2b2e6de,2918,2,00:46:05,91,5,183,0.472732,3817878,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,41858.0,Javier Siverio Toro,23.0,Center Forward,,,,,,,117.4,41.0,38.0,Left Foot,87.0,Open Play,98.0875,35.02,100.0,Saved,,,,,,,,,,,,,91.0,Half Volley,,,0.32439122,1.6,eb1f2c4d-683b-4e1b-82d6-4e2992b8efd7,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1361,591ccc6e-c1fb-4548-b2d4-02e32ba06e64,2922,2,00:46:07,91,7,183,0.51229,3817878,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,33419.0,Joel Joseph Chianese,21.0,Left Wing,,,,,,,120.0,37.9,40.0,Right Foot,87.0,Open Play,99.3125,26.435000000000002,98.0,Off T,,1.0,,,,,,,,,,,91.0,Half Volley,,,0.15907985,4.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1362,cf6987de-2947-4c42-9d0a-888e485ceede,2958,2,00:47:59,92,59,186,1.293597,3817878,16,Shot,7289,Hyderabad,4,From Throw In,7289,Hyderabad,,41858.0,Javier Siverio Toro,23.0,Center Forward,,,,,,,120.0,30.7,37.0,Head,87.0,Open Play,99.05,40.035000000000004,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.11269522,1.1,95a47f8e-7e67-4bf9-90d3-d237a66fbb36,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1363,6e26475a-ae2b-4db7-a1f7-0552c4477ef6,105,1,00:01:45,1,45,4,0.071817,3817876,16,Shot,7290,Chennaiyin,1,Regular Play,7290,Chennaiyin,,51364.0,Vladimir Koman Jr.,13.0,Right Center Midfield,,,,,,,100.2,41.3,40.0,Right Foot,87.0,Open Play,86.5375,35.19,96.0,Blocked,,,,,,,,,,,,,91.0,Half Volley,,,0.032680314,,aa7847c8-8680-4111-bd6d-f60998552402,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1364,54d0dceb-bdeb-4f06-92ca-1fb87289e6af,114,1,00:02:53,2,53,5,0.017762,3817876,16,Shot,7290,Chennaiyin,3,From Free Kick,7290,Chennaiyin,,8202.0,Ariel Borysiuk,10.0,Center Defensive Midfield,,,,,,,103.9,44.3,40.0,Right Foot,87.0,Open Play,90.0375,37.825,96.0,Blocked,,,,,,,,,,,,,91.0,Half Volley,,,0.054617926,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1365,ccbbd5fd-3aae-4d1e-9a34-4abf98ee64f4,340,1,00:08:29,8,29,17,0.50532,3817876,16,Shot,7290,Chennaiyin,1,Regular Play,7290,Chennaiyin,,73486.0,Nerijus Valskis,22.0,Right Center Forward,,,,,,,117.7,41.8,38.0,Left Foot,87.0,Open Play,93.625,36.295,100.0,Saved,,,,,,,,,,,,,91.0,Half Volley,,,0.08994494,0.2,3d8aeb6b-b360-4cad-a307-c2f4f2c3404a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
